,name,categories,lat,lng
78,Duomo,Church,37.059735439632604,15.293161754438913
79,Spiaggia Gelsomineto,Beach,36.94581825677883,15.186321447768357
80,Henry's House Hotel,Roof Deck,37.05596,15.29408
81,Piazza Santa Lucia,Plaza,37.0721726128232,15.291078900104697
82,Pizzeria La Contea,Pizza Place,36.85966190328575,14.761025940822421
83,La Medusa,Italian Restaurant,37.056988,15.293685
84,Schitticchio Pizzeria,Bistro,37.06161487547423,15.292991842352444
85,Tempio di Apollo,Historic Site,37.06400594636536,15.292563976208502
86,Gusto Gelato,Ice Cream Shop,37.059998,15.294598
87,Largo Balata,Plaza,36.7413641099187,15.118909478187561
88,Bar El Cubano,Café,36.97331249713898,15.232087969779968
89,Augustus Birreria Pizzeria,Italian Restaurant,36.90066864528749,15.12402808342497
90,Belfiore,Ice Cream Shop,37.06499,15.29011
91,Delicatessen,Deli / Bodega,36.91827685466379,14.724804757514303
92,Locanda Del Colonnello,Italian Restaurant,36.86566810942128,14.76310375092545
93,Dejà vu,Gastropub,36.908636481942295,15.132225602302588
94,Spiaggia Eloro,Beach,36.84576135860034,15.107180840096017
95,Tonnara di Avola,Beach,36.899142023619035,15.14564033545506
96,Il Braciere delle Scale,Sandwich Place,36.92402698851039,14.727505959450525
97,Cantina Vecchia Baroni,Italian Restaurant,36.92931146567647,15.167200991253868
98,Bar Ciacera,Ice Cream Shop,36.85741523869974,14.760631162384303
99,"Riserva Naturale Orientata Pantalica, Valle dell'Anapo e Torrente Cava Grande",Scenic Lookout,37.14120089993003,15.0302375824647
0,Piazza Duomo,Plaza,37.05965969225593,15.293130786683147
1,Caseificio Borderi,Deli / Bodega,37.06545191383896,15.293635141790288
2,Fontana di Diana,Fountain,37.061220860214455,15.293878098694485
3,Orecchio di Dionisio,Historic Site,37.07634010964342,15.275919999984303
4,Fiordilatte,Ice Cream Shop,37.059687,15.293108
5,Teatro Greco di Siracusa,Historic Site,37.07540540288775,15.27593780497586
6,Bistrot Le Vin De L'assassin,French Restaurant,37.05799971852926,15.295035079214651
7,Fratelli Burgio,Gourmet Shop,37.06553230183348,15.293564988236502
8,La Voglia Matta,Ice Cream Shop,37.0653804366941,15.288889382707184
9,Fiordilatte,Ice Cream Shop,37.06625404832951,15.282318146672974
10,a putia,Italian Restaurant,37.06086153628684,15.294243850694139
11,Hmora,Cocktail Bar,37.08374391661855,15.289462333715994
12,Fonte Aretusa,Historic Site,37.057363303210984,15.292995156376374
13,Civico Maltato - Beer Shop,Brewery,37.06526600549536,15.285866258466815
14,Koala Pub Pizzeria,Gastropub,37.08117,15.27611
15,Cortile Verga,Café,37.061138134723976,15.295200945242858
16,Mercato del pesce-Fish market,Fish Market,37.06517142220817,15.293478138293828
17,Charme Hotel Algilà Ortigia,Hotel,37.06269521642811,15.29595946316322
18,Tavernetta da Piero,Seafood Restaurant,37.06200887946343,15.292933845480622
19,B&B Via Della GIUDECCA,Bed & Breakfast,37.060227436127605,15.296421511304112
20,Piazza Archimede,Plaza,37.06117605834746,15.293862218312334
21,Il Leggendario Panino Da Antonio & Daniele,Food Truck,37.06579427793705,15.290895987120276
22,Mikatù,Wine Bar,37.055798,15.293901
23,Bar Kennedy,Café,37.086557,15.288355
24,Carnezzeria,Seafood Restaurant,37.064506,15.293354
25,Ponte Umbertino,Historic Site,37.06495929744555,15.290438705525007
26,Piano B Casual Food,Italian Restaurant,37.06481116481906,15.288138645518233
27,movimentocentrale bike café,Café,37.06208887397762,15.294754349814669
28,pasticceria Artale siracusa,Breakfast Spot,37.060844246166845,15.293158120222126
29,La Lisca Cucina E Bottega,Italian Restaurant,37.064618225961645,15.293347612023352
30,Piazza Santa Lucia,Plaza,37.0721726128232,15.291078900104697
31,Belvedere Aretusa,Pedestrian Plaza,37.05750368779546,15.292542395534824
32,Duomo,Church,37.059735439632604,15.293161754438913
33,Tempio di Apollo,Historic Site,37.06400594636536,15.292563976208502
34,Schitticchio Pizzeria,Bistro,37.06161487547423,15.292991842352444
35,Gusto Gelato,Ice Cream Shop,37.059998,15.294598
36,Henry's House Hotel,Roof Deck,37.05596,15.29408
37,Belfiore,Ice Cream Shop,37.06499,15.29011
38,La Medusa,Italian Restaurant,37.056988,15.293685
39,Hotel Borgo Pantano,Hotel,37.03554796428889,15.225447138578078
40,La Frateria,Pizza Place,37.081625354742656,15.22256459022015
41,Castello Eurialo,Historic Site,37.09136374104084,15.220563522821278
42,UNA Hotel One Spa&Wellness,Hotel,37.082370108744875,15.294691549356832
43,Stravento,Mediterranean Restaurant,37.282632,15.188548
44,Manna,Bistro,36.891831207993874,15.069241628866147
45,Bar El Cubano,Café,36.97331249713898,15.232087969779968
46,Dammuso,Restaurant,36.891649167903296,15.069021593011168
47,Fontane Bianche,Beach,36.96378051855939,15.208940505981445
48,Sabbinirica,Bistro,36.89146,15.068698
49,Teatro Comunale Vittorio Emanuele,Theater,36.89154159885556,15.068048073370925
50,Caffè Costanzo,Café,36.89080139121929,15.069960549444188
51,Calabernnardo,Beach,36.87024498284597,15.136662794247794
52,Spiaggia Gelsomineto,Beach,36.94581825677883,15.186321447768357
53,Spiaggia Lido Di Noto,Beach,36.85428334167683,15.11387848398362
54,Spiaggia di Avola,Beach,36.90616888829812,15.148690069370305
55,Piazza Umberto I,Plaza,36.90949045382537,15.134988881593191
56,"Riserva Naturale Orientata Pantalica, Valle dell'Anapo e Torrente Cava Grande",Scenic Lookout,37.14120089993003,15.0302375824647
57,Bar Pasticceria Corsino,Café,37.06013594918711,14.907072718562668
58,Caffè Sicilia,Dessert Shop,36.89115,15.06971
59,Pasticceria Navarria,Cupcake Shop,37.284929376358285,14.998325189775802
60,Trattoria Fontana D'Ercole,Trattoria/Osteria,36.89145,15.06755
61,Masseria Degli Ulivi,Hotel,36.96237666352145,15.040464903862013
62,Cantina Vecchia Baroni,Italian Restaurant,36.92931146567647,15.167200991253868
63,Unesco - Late Baroque Towns of the Val di Noto (South-Eastern Sicily),Historic Site,36.89223506817705,15.070388317108154
64,Ristorante Vicari,Italian Restaurant,36.89153848580425,15.069792122121573
65,Trattoria del Crocifisso,Diner,36.89440061915777,15.071364304589233
66,Caprice Pasticceria,Dessert Shop,37.06164828971434,14.903214985471696
67,Tonnara di Avola,Beach,36.899142023619035,15.14564033545506
68,Piazza XVI Maggio,Plaza,36.89162342469237,15.06811385538804
69,Spiaggia Marianelli,Beach,36.833335532010764,15.10591899576533
70,Marpessa,Restaurant,36.891022,15.068278
71,Dejà vu,Gastropub,36.908636481942295,15.132225602302588
72,Augustus Birreria Pizzeria,Italian Restaurant,36.90066864528749,15.12402808342497
73,Spiaggia Eloro,Beach,36.84576135860034,15.107180840096017
74,Trattoria del Cármine,Trattoria/Osteria,36.89118503765517,15.066405862693422
75,Baglio Siciliamo Agriturismo,Italian Restaurant,36.8668707926988,15.124744893009618
76,Bar Etna,Café,37.294719279599235,15.002075837994099
77,La Pizzoleria,Pizza Place,37.159000686193664,15.025455161451633
0,Hotel Borgo Pantano,Hotel,37.03554796428889,15.225447138578078
1,Piazza Duomo,Plaza,37.05965969225593,15.293130786683147
2,Fontana di Diana,Fountain,37.061220860214455,15.293878098694485
3,Orecchio di Dionisio,Historic Site,37.07634010964342,15.275919999984303
4,Caseificio Borderi,Deli / Bodega,37.06545191383896,15.293635141790288
5,Fiordilatte,Ice Cream Shop,37.059687,15.293108
6,Manna,Bistro,36.891831207993874,15.069241628866147
7,Teatro Greco di Siracusa,Historic Site,37.07540540288775,15.27593780497586
8,Fiordilatte,Ice Cream Shop,37.06625404832951,15.282318146672974
9,Bistrot Le Vin De L'assassin,French Restaurant,37.05799971852926,15.295035079214651
10,Fonte Aretusa,Historic Site,37.057363303210984,15.292995156376374
11,La Voglia Matta,Ice Cream Shop,37.0653804366941,15.288889382707184
12,a putia,Italian Restaurant,37.06086153628684,15.294243850694139
13,Civico Maltato - Beer Shop,Brewery,37.06526600549536,15.285866258466815
14,Dammuso,Restaurant,36.891649167903296,15.069021593011168
15,Fratelli Burgio,Gourmet Shop,37.06553230183348,15.293564988236502
16,Koala Pub Pizzeria,Gastropub,37.08117,15.27611
17,Sabbinirica,Bistro,36.89146,15.068698
18,Cortile Verga,Café,37.061138134723976,15.295200945242858
19,Mikatù,Wine Bar,37.055798,15.293901
20,Tavernetta da Piero,Seafood Restaurant,37.06200887946343,15.292933845480622
21,Piazza Archimede,Plaza,37.06117605834746,15.293862218312334
22,B&B Via Della GIUDECCA,Bed & Breakfast,37.060227436127605,15.296421511304112
23,Mercato del pesce-Fish market,Fish Market,37.06517142220817,15.293478138293828
24,Hmora,Cocktail Bar,37.08374391661855,15.289462333715994
25,Charme Hotel Algilà Ortigia,Hotel,37.06269521642811,15.29595946316322
26,La Frateria,Pizza Place,37.081625354742656,15.22256459022015
27,Il Leggendario Panino Da Antonio & Daniele,Food Truck,37.06579427793705,15.290895987120276
28,Piano B Casual Food,Italian Restaurant,37.06481116481906,15.288138645518233
29,Ponte Umbertino,Historic Site,37.06495929744555,15.290438705525007
30,Carnezzeria,Seafood Restaurant,37.064506,15.293354
31,Teatro Comunale Vittorio Emanuele,Theater,36.89154159885556,15.068048073370925
32,movimentocentrale bike café,Café,37.06208887397762,15.294754349814669
33,Castello Eurialo,Historic Site,37.09136374104084,15.220563522821278
34,pasticceria Artale siracusa,Breakfast Spot,37.060844246166845,15.293158120222126
35,Belvedere Aretusa,Pedestrian Plaza,37.05750368779546,15.292542395534824
36,Caffè Costanzo,Café,36.89080139121929,15.069960549444188
37,Bar Kennedy,Café,37.086557,15.288355
38,La Lisca Cucina E Bottega,Italian Restaurant,37.064618225961645,15.293347612023352
39,Duomo,Church,37.059735439632604,15.293161754438913
40,Henry's House Hotel,Roof Deck,37.05596,15.29408
41,Fontane Bianche,Beach,36.96378051855939,15.208940505981445
42,La Medusa,Italian Restaurant,37.056988,15.293685
43,Piazza Santa Lucia,Plaza,37.0721726128232,15.291078900104697
44,Schitticchio Pizzeria,Bistro,37.06161487547423,15.292991842352444
45,Tempio di Apollo,Historic Site,37.06400594636536,15.292563976208502
46,Gusto Gelato,Ice Cream Shop,37.059998,15.294598
47,Belfiore,Ice Cream Shop,37.06499,15.29011
48,Calabernnardo,Beach,36.87024498284597,15.136662794247794
49,Bar El Cubano,Café,36.97331249713898,15.232087969779968
50,Spiaggia Lido Di Noto,Beach,36.85428334167683,15.11387848398362
51,Piazza Umberto I,Plaza,36.90949045382537,15.134988881593191
52,Spiaggia di Avola,Beach,36.90616888829812,15.148690069370305
53,Spiaggia Gelsomineto,Beach,36.94581825677883,15.186321447768357
54,Caffè Sicilia,Dessert Shop,36.89115,15.06971
55,Masseria Degli Ulivi,Hotel,36.96237666352145,15.040464903862013
56,Trattoria Fontana D'Ercole,Trattoria/Osteria,36.89145,15.06755
57,Unesco - Late Baroque Towns of the Val di Noto (South-Eastern Sicily),Historic Site,36.89223506817705,15.070388317108154
58,Riserva di Vendicari,Nature Preserve,36.8033359832134,15.097237229347227
59,UNA Hotel One Spa&Wellness,Hotel,37.082370108744875,15.294691549356832
60,Bar Pasticceria Corsino,Café,37.06013594918711,14.907072718562668
61,Ristorante Vicari,Italian Restaurant,36.89153848580425,15.069792122121573
62,Trattoria del Crocifisso,Diner,36.89440061915777,15.071364304589233
63,Il Ciclope 2,Café,36.740516645447656,15.11600657852059
64,Cantina Vecchia Baroni,Italian Restaurant,36.92931146567647,15.167200991253868
65,Piazza XVI Maggio,Plaza,36.89162342469237,15.06811385538804
66,Marpessa,Restaurant,36.891022,15.068278
67,Spiaggia di San Lorenzo,Beach,36.7590797487947,15.101608243358735
68,Spiaggia di Calamosche,Beach,36.823193449171555,15.09914174463005
69,Tonnara di Avola,Beach,36.899142023619035,15.14564033545506
70,Spiaggia Marianelli,Beach,36.833335532010764,15.10591899576533
71,Dejà vu,Gastropub,36.908636481942295,15.132225602302588
72,Augustus Birreria Pizzeria,Italian Restaurant,36.90066864528749,15.12402808342497
73,Caprice Pasticceria,Dessert Shop,37.06164828971434,14.903214985471696
74,Largo Balata,Plaza,36.7413641099187,15.118909478187561
75,Ragusa Ibla,Neighborhood,36.92617383674003,14.743876202084758
76,Stravento,Mediterranean Restaurant,37.282632,15.188548
77,Trattoria del Cármine,Trattoria/Osteria,36.89118503765517,15.066405862693422
78,Spiaggia Eloro,Beach,36.84576135860034,15.107180840096017
79,"Riserva Naturale Orientata Pantalica, Valle dell'Anapo e Torrente Cava Grande",Scenic Lookout,37.14120089993003,15.0302375824647
80,Il Gatto e la Volpe,Burger Joint,36.81815539408222,14.951581660726578
81,Masseria della volpe,Hotel,36.803687080991445,14.990299375740738
82,Bar Taormina,Breakfast Spot,36.820803126504124,14.953818043233369
83,Piazza Duomo,Plaza,36.92635,14.7438
84,Duomo di San Giorgio,Church,36.8639364795145,14.761122465935538
85,Campisi,Italian Restaurant,36.74098479560717,15.116727872856451
86,Quattro Gatti,Diner,36.924983,14.74742
87,Giro Di Vite,Cocktail Bar,36.92501624150873,14.729640752452116
88,Caffè Adamo,Ice Cream Shop,36.859750574360234,14.761768880729834
89,Ristorante Il Duomo,Restaurant,36.92666287803925,14.741637159480232
90,La Capinera,Pizza Place,36.931849801227095,14.752235412597656
91,Giardino Ibleo,Park,36.925580656830064,14.747528463405557
92,Antica Dolceria Bonajuto,Dessert Shop,36.86027698200829,14.759962973155984
93,i Sapori degli Iblei,Chocolate Shop,36.85874424062122,14.76061999797821
94,Tonnara di Marzamemi,Plaza,36.74173207667987,15.118640657834604
95,Isola di Capo Passero,Beach,36.6853189865053,15.1397237839307
96,Da Carletto,Ice Cream Shop,36.74250857695568,15.118735935378831
97,Trattoria La Bettola,Trattoria/Osteria,36.92700311516805,14.74409850999989
98,La Balata,Sicilian Restaurant,36.74136584994078,15.119035868076603
99,Baglio Siciliamo Agriturismo,Italian Restaurant,36.8668707926988,15.124744893009618
0,Manna,Bistro,36.891831207993874,15.069241628866147
1,Dammuso,Restaurant,36.891649167903296,15.069021593011168
2,Sabbinirica,Bistro,36.89146,15.068698
3,Teatro Comunale Vittorio Emanuele,Theater,36.89154159885556,15.068048073370925
4,Caffè Costanzo,Café,36.89080139121929,15.069960549444188
5,Hotel Borgo Pantano,Hotel,37.03554796428889,15.225447138578078
6,Piazza Duomo,Plaza,37.05965969225593,15.293130786683147
7,Masseria Degli Ulivi,Hotel,36.96237666352145,15.040464903862013
8,Fontana di Diana,Fountain,37.061220860214455,15.293878098694485
9,Orecchio di Dionisio,Historic Site,37.07634010964342,15.275919999984303
10,Caseificio Borderi,Deli / Bodega,37.06545191383896,15.293635141790288
11,Bar Pasticceria Corsino,Café,37.06013594918711,14.907072718562668
12,Teatro Greco di Siracusa,Historic Site,37.07540540288775,15.27593780497586
13,Fiordilatte,Ice Cream Shop,37.059687,15.293108
14,Fiordilatte,Ice Cream Shop,37.06625404832951,15.282318146672974
15,Caffè Sicilia,Dessert Shop,36.89115,15.06971
16,Bistrot Le Vin De L'assassin,French Restaurant,37.05799971852926,15.295035079214651
17,Fonte Aretusa,Historic Site,37.057363303210984,15.292995156376374
18,Spiaggia Lido Di Noto,Beach,36.85428334167683,15.11387848398362
19,La Voglia Matta,Ice Cream Shop,37.0653804366941,15.288889382707184
20,Calabernnardo,Beach,36.87024498284597,15.136662794247794
21,a putia,Italian Restaurant,37.06086153628684,15.294243850694139
22,Civico Maltato - Beer Shop,Brewery,37.06526600549536,15.285866258466815
23,Fratelli Burgio,Gourmet Shop,37.06553230183348,15.293564988236502
24,Trattoria Fontana D'Ercole,Trattoria/Osteria,36.89145,15.06755
25,Koala Pub Pizzeria,Gastropub,37.08117,15.27611
26,Unesco - Late Baroque Towns of the Val di Noto (South-Eastern Sicily),Historic Site,36.89223506817705,15.070388317108154
27,Piazza Umberto I,Plaza,36.90949045382537,15.134988881593191
28,La Frateria,Pizza Place,37.081625354742656,15.22256459022015
29,Cortile Verga,Café,37.061138134723976,15.295200945242858
30,Mikatù,Wine Bar,37.055798,15.293901
31,Hmora,Cocktail Bar,37.08374391661855,15.289462333715994
32,Tavernetta da Piero,Seafood Restaurant,37.06200887946343,15.292933845480622
33,Spiaggia di Avola,Beach,36.90616888829812,15.148690069370305
34,Piazza Archimede,Plaza,37.06117605834746,15.293862218312334
35,B&B Via Della GIUDECCA,Bed & Breakfast,37.060227436127605,15.296421511304112
36,Mercato del pesce-Fish market,Fish Market,37.06517142220817,15.293478138293828
37,Charme Hotel Algilà Ortigia,Hotel,37.06269521642811,15.29595946316322
38,Ristorante Vicari,Italian Restaurant,36.89153848580425,15.069792122121573
39,Castello Eurialo,Historic Site,37.09136374104084,15.220563522821278
40,Il Leggendario Panino Da Antonio & Daniele,Food Truck,37.06579427793705,15.290895987120276
41,Trattoria del Crocifisso,Diner,36.89440061915777,15.071364304589233
42,Riserva di Vendicari,Nature Preserve,36.8033359832134,15.097237229347227
43,Caprice Pasticceria,Dessert Shop,37.06164828971434,14.903214985471696
44,Piano B Casual Food,Italian Restaurant,37.06481116481906,15.288138645518233
45,Ragusa Ibla,Neighborhood,36.92617383674003,14.743876202084758
46,Ponte Umbertino,Historic Site,37.06495929744555,15.290438705525007
47,Carnezzeria,Seafood Restaurant,37.064506,15.293354
48,Piazza XVI Maggio,Plaza,36.89162342469237,15.06811385538804
49,movimentocentrale bike café,Café,37.06208887397762,15.294754349814669
50,Marpessa,Restaurant,36.891022,15.068278
51,Piazza Duomo,Plaza,36.92635,14.7438
52,Fontane Bianche,Beach,36.96378051855939,15.208940505981445
53,pasticceria Artale siracusa,Breakfast Spot,37.060844246166845,15.293158120222126
54,Belvedere Aretusa,Pedestrian Plaza,37.05750368779546,15.292542395534824
55,Il Ciclope 2,Café,36.740516645447656,15.11600657852059
56,Quattro Gatti,Diner,36.924983,14.74742
57,Giro Di Vite,Cocktail Bar,36.92501624150873,14.729640752452116
58,Bar Kennedy,Café,37.086557,15.288355
59,Duomo di San Giorgio,Church,36.8639364795145,14.761122465935538
60,Ristorante Il Duomo,Restaurant,36.92666287803925,14.741637159480232
61,Caffè Adamo,Ice Cream Shop,36.859750574360234,14.761768880729834
62,La Lisca Cucina E Bottega,Italian Restaurant,37.064618225961645,15.293347612023352
63,Duomo,Church,37.059735439632604,15.293161754438913
64,Spiaggia di San Lorenzo,Beach,36.7590797487947,15.101608243358735
65,La Capinera,Pizza Place,36.931849801227095,14.752235412597656
66,Giardino Ibleo,Park,36.925580656830064,14.747528463405557
67,Henry's House Hotel,Roof Deck,37.05596,15.29408
68,Il Gatto e la Volpe,Burger Joint,36.81815539408222,14.951581660726578
69,Spiaggia di Calamosche,Beach,36.823193449171555,15.09914174463005
70,Piazza Santa Lucia,Plaza,37.0721726128232,15.291078900104697
71,La Medusa,Italian Restaurant,37.056988,15.293685
72,Schitticchio Pizzeria,Bistro,37.06161487547423,15.292991842352444
73,Tempio di Apollo,Historic Site,37.06400594636536,15.292563976208502
74,Antica Dolceria Bonajuto,Dessert Shop,36.86027698200829,14.759962973155984
75,Gusto Gelato,Ice Cream Shop,37.059998,15.294598
76,Spiaggia Gelsomineto,Beach,36.94581825677883,15.186321447768357
77,Belfiore,Ice Cream Shop,37.06499,15.29011
78,Bar Taormina,Breakfast Spot,36.820803126504124,14.953818043233369
79,i Sapori degli Iblei,Chocolate Shop,36.85874424062122,14.76061999797821
80,Trattoria La Bettola,Trattoria/Osteria,36.92700311516805,14.74409850999989
81,Bar El Cubano,Café,36.97331249713898,15.232087969779968
82,Spiaggia Marianelli,Beach,36.833335532010764,15.10591899576533
83,Masseria della volpe,Hotel,36.803687080991445,14.990299375740738
84,Trattoria del Cármine,Trattoria/Osteria,36.89118503765517,15.066405862693422
85,Pietre Nere Resort,Resort,36.84967769879819,14.829646879241706
86,Augustus Birreria Pizzeria,Italian Restaurant,36.90066864528749,15.12402808342497
87,Ragusa,City,36.92509759519897,14.729042653002086
88,Dejà vu,Gastropub,36.908636481942295,15.132225602302588
89,Cantina Vecchia Baroni,Italian Restaurant,36.92931146567647,15.167200991253868
90,Tonnara di Avola,Beach,36.899142023619035,15.14564033545506
91,Largo Balata,Plaza,36.7413641099187,15.118909478187561
92,Modica Alta,Scenic Lookout,36.866533324715725,14.761280660043019
93,"Riserva Naturale Orientata Pantalica, Valle dell'Anapo e Torrente Cava Grande",Scenic Lookout,37.14120089993003,15.0302375824647
94,Spiaggia Eloro,Beach,36.84576135860034,15.107180840096017
95,Pizzeria La Contea,Pizza Place,36.85966190328575,14.761025940822421
96,Delicatessen,Deli / Bodega,36.91827685466379,14.724804757514303
97,Locanda Del Colonnello,Italian Restaurant,36.86566810942128,14.76310375092545
98,Campisi,Italian Restaurant,36.74098479560717,15.116727872856451
99,UNA Hotel One Spa&Wellness,Hotel,37.082370108744875,15.294691549356832
0,Manna,Bistro,36.891831207993874,15.069241628866147
1,Dammuso,Restaurant,36.891649167903296,15.069021593011168
2,Sabbinirica,Bistro,36.89146,15.068698
3,Teatro Comunale Vittorio Emanuele,Theater,36.89154159885556,15.068048073370925
4,Caffè Costanzo,Café,36.89080139121929,15.069960549444188
5,Hotel Borgo Pantano,Hotel,37.03554796428889,15.225447138578078
6,Masseria Degli Ulivi,Hotel,36.96237666352145,15.040464903862013
7,Piazza Duomo,Plaza,37.05965969225593,15.293130786683147
8,Bar Pasticceria Corsino,Café,37.06013594918711,14.907072718562668
9,Orecchio di Dionisio,Historic Site,37.07634010964342,15.275919999984303
10,Fontana di Diana,Fountain,37.061220860214455,15.293878098694485
11,Caseificio Borderi,Deli / Bodega,37.06545191383896,15.293635141790288
12,Teatro Greco di Siracusa,Historic Site,37.07540540288775,15.27593780497586
13,Fiordilatte,Ice Cream Shop,37.059687,15.293108
14,Caffè Sicilia,Dessert Shop,36.89115,15.06971
15,Fiordilatte,Ice Cream Shop,37.06625404832951,15.282318146672974
16,Spiaggia Lido Di Noto,Beach,36.85428334167683,15.11387848398362
17,Bistrot Le Vin De L'assassin,French Restaurant,37.05799971852926,15.295035079214651
18,Fonte Aretusa,Historic Site,37.057363303210984,15.292995156376374
19,Calabernnardo,Beach,36.87024498284597,15.136662794247794
20,La Voglia Matta,Ice Cream Shop,37.0653804366941,15.288889382707184
21,a putia,Italian Restaurant,37.06086153628684,15.294243850694139
22,Civico Maltato - Beer Shop,Brewery,37.06526600549536,15.285866258466815
23,Trattoria Fontana D'Ercole,Trattoria/Osteria,36.89145,15.06755
24,Fratelli Burgio,Gourmet Shop,37.06553230183348,15.293564988236502
25,Unesco - Late Baroque Towns of the Val di Noto (South-Eastern Sicily),Historic Site,36.89223506817705,15.070388317108154
26,Koala Pub Pizzeria,Gastropub,37.08117,15.27611
27,Piazza Umberto I,Plaza,36.90949045382537,15.134988881593191
28,La Frateria,Pizza Place,37.081625354742656,15.22256459022015
29,Cortile Verga,Café,37.061138134723976,15.295200945242858
30,Caprice Pasticceria,Dessert Shop,37.06164828971434,14.903214985471696
31,Ragusa Ibla,Neighborhood,36.92617383674003,14.743876202084758
32,Mikatù,Wine Bar,37.055798,15.293901
33,Ristorante Vicari,Italian Restaurant,36.89153848580425,15.069792122121573
34,Spiaggia di Avola,Beach,36.90616888829812,15.148690069370305
35,Hmora,Cocktail Bar,37.08374391661855,15.289462333715994
36,Tavernetta da Piero,Seafood Restaurant,37.06200887946343,15.292933845480622
37,Trattoria del Crocifisso,Diner,36.89440061915777,15.071364304589233
38,Piazza Archimede,Plaza,37.06117605834746,15.293862218312334
39,Riserva di Vendicari,Nature Preserve,36.8033359832134,15.097237229347227
40,B&B Via Della GIUDECCA,Bed & Breakfast,37.060227436127605,15.296421511304112
41,Mercato del pesce-Fish market,Fish Market,37.06517142220817,15.293478138293828
42,Castello Eurialo,Historic Site,37.09136374104084,15.220563522821278
43,Charme Hotel Algilà Ortigia,Hotel,37.06269521642811,15.29595946316322
44,Il Leggendario Panino Da Antonio & Daniele,Food Truck,37.06579427793705,15.290895987120276
45,Piano B Casual Food,Italian Restaurant,37.06481116481906,15.288138645518233
46,Ponte Umbertino,Historic Site,37.06495929744555,15.290438705525007
47,Piazza XVI Maggio,Plaza,36.89162342469237,15.06811385538804
48,Piazza Duomo,Plaza,36.92635,14.7438
49,Carnezzeria,Seafood Restaurant,37.064506,15.293354
50,Marpessa,Restaurant,36.891022,15.068278
51,movimentocentrale bike café,Café,37.06208887397762,15.294754349814669
52,Quattro Gatti,Diner,36.924983,14.74742
53,Giro Di Vite,Cocktail Bar,36.92501624150873,14.729640752452116
54,Duomo di San Giorgio,Church,36.8639364795145,14.761122465935538
55,Ristorante Il Duomo,Restaurant,36.92666287803925,14.741637159480232
56,Caffè Adamo,Ice Cream Shop,36.859750574360234,14.761768880729834
57,Il Ciclope 2,Café,36.740516645447656,15.11600657852059
58,La Capinera,Pizza Place,36.931849801227095,14.752235412597656
59,Fontane Bianche,Beach,36.96378051855939,15.208940505981445
60,Giardino Ibleo,Park,36.925580656830064,14.747528463405557
61,pasticceria Artale siracusa,Breakfast Spot,37.060844246166845,15.293158120222126
62,Belvedere Aretusa,Pedestrian Plaza,37.05750368779546,15.292542395534824
63,Bar Kennedy,Café,37.086557,15.288355
64,Antica Dolceria Bonajuto,Dessert Shop,36.86027698200829,14.759962973155984
65,Il Gatto e la Volpe,Burger Joint,36.81815539408222,14.951581660726578
66,Spiaggia di San Lorenzo,Beach,36.7590797487947,15.101608243358735
67,La Lisca Cucina E Bottega,Italian Restaurant,37.064618225961645,15.293347612023352
68,Duomo,Church,37.059735439632604,15.293161754438913
69,Trattoria La Bettola,Trattoria/Osteria,36.92700311516805,14.74409850999989
70,i Sapori degli Iblei,Chocolate Shop,36.85874424062122,14.76061999797821
71,Spiaggia di Calamosche,Beach,36.823193449171555,15.09914174463005
72,Bar Taormina,Breakfast Spot,36.820803126504124,14.953818043233369
73,Henry's House Hotel,Roof Deck,37.05596,15.29408
74,Piazza Santa Lucia,Plaza,37.0721726128232,15.291078900104697
75,La Medusa,Italian Restaurant,37.056988,15.293685
76,Tempio di Apollo,Historic Site,37.06400594636536,15.292563976208502
77,Schitticchio Pizzeria,Bistro,37.06161487547423,15.292991842352444
78,Gusto Gelato,Ice Cream Shop,37.059998,15.294598
79,Spiaggia Gelsomineto,Beach,36.94581825677883,15.186321447768357
80,Belfiore,Ice Cream Shop,37.06499,15.29011
81,Masseria della volpe,Hotel,36.803687080991445,14.990299375740738
82,Spiaggia Marianelli,Beach,36.833335532010764,15.10591899576533
83,Bar El Cubano,Café,36.97331249713898,15.232087969779968
84,Trattoria del Cármine,Trattoria/Osteria,36.89118503765517,15.066405862693422
85,Pietre Nere Resort,Resort,36.84967769879819,14.829646879241706
86,Ragusa,City,36.92509759519897,14.729042653002086
87,Augustus Birreria Pizzeria,Italian Restaurant,36.90066864528749,15.12402808342497
88,Modica Alta,Scenic Lookout,36.866533324715725,14.761280660043019
89,"Riserva Naturale Orientata Pantalica, Valle dell'Anapo e Torrente Cava Grande",Scenic Lookout,37.14120089993003,15.0302375824647
90,Largo Balata,Plaza,36.7413641099187,15.118909478187561
91,Dejà vu,Gastropub,36.908636481942295,15.132225602302588
92,Tonnara di Avola,Beach,36.899142023619035,15.14564033545506
93,Cantina Vecchia Baroni,Italian Restaurant,36.92931146567647,15.167200991253868
94,Pizzeria La Contea,Pizza Place,36.85966190328575,14.761025940822421
95,Spiaggia Eloro,Beach,36.84576135860034,15.107180840096017
96,Delicatessen,Deli / Bodega,36.91827685466379,14.724804757514303
97,Locanda Del Colonnello,Italian Restaurant,36.86566810942128,14.76310375092545
98,Il Braciere delle Scale,Sandwich Place,36.92402698851039,14.727505959450525
99,Campisi,Italian Restaurant,36.74098479560717,15.116727872856451
0,Manna,Bistro,36.891831207993874,15.069241628866147
1,Dammuso,Restaurant,36.891649167903296,15.069021593011168
